tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
23,104.56263001150188,0,1,False,False,False,False
41,75.72190449300439,1,1,True,False,False,True
52,75.79487414344806,1,0,False,False,False,False
14,117.2095993212311,1,0,False,False,True,False
14,25.172088255465347,0,1,False,False,False,False
62,102.8667143533594,1,0,True,False,False,False
50,91.68841755972774,0,0,False,False,False,True
32,25.36283903714492,0,0,True,False,True,False
65,62.63898947694251,0,0,False,False,True,False
21,69.33002162389592,0,1,False,False,True,False
49,64.01442065379368,0,0,False,False,False,True
72,31.79789994370257,0,0,False,True,True,False
21,38.59632240581318,1,0,False,True,False,True
21,87.46739920231619,0,0,False,False,True,False
5,31.074850783050906,1,1,False,False,True,False
34,79.29542729274033,1,0,True,False,False,True
38,119.95051897085165,1,0,False,False,True,False
60,48.54052903028416,1,1,False,False,True,False
60,32.78538179086955,1,0,False,True,False,False
7,86.5404792638254,1,1,False,False,True,False
16,113.32586675808538,0,0,False,False,False,False
13,78.89436485073487,0,0,True,False,True,False
22,44.92953500046113,0,0,False,False,False,False
1,20.77596483374245,1,1,False,False,True,False
47,28.658735817935025,1,1,True,False,True,False
19,110.35593036972818,1,0,False,True,False,False
58,27.05342952373219,1,0,False,True,False,True
18,51.001635582184896,0,1,False,False,False,False
65,94.27308637633192,0,0,False,False,False,False
11,68.69407132392482,1,0,False,False,False,False
69,108.19875907661296,1,0,False,False,False,True
22,110.95255593623295,0,1,False,False,True,False
22,82.21669241736078,0,0,False,False,False,False
30,70.92115852460427,1,1,True,False,False,True
17,35.591850966282706,0,0,False,False,True,False
35,33.157071187892626,0,1,False,False,False,False
3,66.28306571988078,0,0,True,False,False,False
41,86.11305868257168,0,1,False,False,True,False
26,112.60074176032506,1,0,True,False,True,False
5,50.37209535911887,0,0,False,False,False,False
15,89.4274746435863,1,0,False,False,False,False
10,118.92562386150588,1,0,True,False,False,True
38,87.70819719511081,0,1,True,False,False,False
17,50.71499501899522,0,1,False,False,True,False
12,109.21120156910814,1,1,False,False,True,False
23,98.9143951292912,0,1,False,False,True,False
2,38.93562276806651,1,0,True,False,False,False
60,34.447569659460534,1,0,False,True,False,False
44,87.06633160020995,1,1,False,False,True,False
13,34.82825378959159,0,1,False,False,False,False
31,59.16947755108394,0,1,False,False,True,False
2,105.95277052474898,0,1,False,False,True,False
28,51.478562371695794,0,0,True,False,False,False
1,48.8211968448106,0,0,True,False,False,True
61,61.56610015004492,0,0,False,False,False,False
13,75.38360825022207,0,1,True,False,True,False
28,88.24790662368619,0,0,True,False,False,True
19,36.73675307266514,0,0,False,True,False,True
36,43.87146839350636,0,1,True,False,True,False
2,23.868495825719155,0,1,True,False,True,False
41,102.94466397616644,0,0,False,True,True,False
6,111.48783806173704,1,1,False,False,False,False
41,53.86796044570309,0,0,False,False,True,False
17,65.6894554982428,0,0,True,False,True,False
32,110.13868568106572,1,1,False,True,True,False
46,45.36968299958107,0,0,False,False,True,False
2,107.6918931870847,0,1,False,False,False,False
16,99.00741269632748,1,1,False,False,False,True
69,24.21504169629342,1,0,False,False,True,False
54,52.07644140217002,1,0,True,False,False,True
60,35.1341258691533,0,0,False,False,True,False
46,90.51889789173546,0,1,False,False,True,False
28,36.2229571096497,0,1,False,False,True,False
32,92.23111683237076,0,0,False,False,True,False
19,33.96423302095836,0,0,True,False,False,True
27,101.36278802229802,1,0,False,True,True,False
53,116.69850180280376,1,0,True,False,False,False
38,62.95491235206755,0,1,True,False,True,False
57,73.71207482867399,1,0,False,False,False,False
13,49.367641335843615,1,0,False,False,False,False
9,102.95231655007548,1,0,True,False,False,True
59,101.93337522988612,0,0,False,True,False,False
41,66.7838013124715,0,0,False,False,False,True
31,38.83947674004922,0,0,True,False,True,False
47,81.06427509216448,0,1,False,False,False,False
47,45.7114663004145,0,1,True,False,True,False
47,99.24566691392631,1,0,False,False,True,False
19,52.81471805150687,0,0,False,True,False,False
20,108.46823774216878,0,0,True,False,False,False
70,33.991897722699406,1,0,True,False,False,False
2,52.68203062517321,1,0,False,False,True,False
70,55.56219992575655,1,0,True,False,True,False
48,23.897236396842302,0,1,False,False,False,True
42,107.6429274842435,1,0,False,True,False,False
29,119.59910509461052,1,0,True,False,True,False
10,48.88294299196088,0,1,False,False,True,False
16,71.24285513766563,1,1,False,False,True,False
70,23.49818735161536,0,0,False,False,False,False
5,79.24454407904142,0,1,False,False,False,False
45,69.88510237442742,1,0,False,False,False,False
22,59.36761838890214,1,0,True,False,True,False
44,104.99757671095956,0,1,False,False,True,False
7,66.80840601876467,1,0,False,False,True,False
62,108.93047238282185,0,0,False,True,False,False
33,40.06163711246527,0,1,False,False,True,False
11,57.59599096406637,1,0,False,True,True,False
49,49.81972981509294,0,0,False,False,True,False
3,114.43322357482916,0,1,False,False,True,False
60,70.7784186951121,1,0,True,False,True,False
48,24.75177572071104,0,1,False,False,False,False
48,30.53338942449643,0,1,False,False,False,False
52,84.65972838024705,1,0,True,False,False,False
13,64.24709269935184,0,0,False,False,False,False
8,104.21660300613831,0,1,False,False,False,False
35,95.76576166029724,1,1,True,False,False,True
39,27.31750987680021,0,0,False,True,False,False
40,41.19815207992613,0,1,False,False,True,False
66,108.23965347663638,1,0,False,True,False,False
72,36.62005368087455,0,0,False,False,True,False
44,55.1143690556812,0,0,True,False,True,False
59,60.6567807905491,0,0,False,False,False,False
7,36.093701120241846,0,1,True,False,True,False
3,82.32575096731313,0,0,True,False,False,False
32,79.02533652596944,1,0,False,True,False,True
34,32.0002749616888,0,0,False,False,False,True
61,109.40546052038866,0,0,False,False,False,True
53,119.37731027679315,1,0,False,False,False,False
20,103.4255503585172,0,1,False,False,False,False
11,34.08118620929994,0,0,False,False,False,True
33,61.83689101320071,0,0,True,False,False,False
63,79.762899319556,1,0,True,False,False,True
33,94.77652771400322,1,0,False,False,False,False
36,117.215650953475,0,1,False,False,False,False
53,111.59920013620774,1,0,False,False,False,False
64,32.228872118059954,1,0,True,False,False,True
32,56.164532775501954,1,0,False,True,True,False
44,102.24223100162772,0,1,False,False,True,False
53,61.5703578284929,0,1,False,False,False,False
69,37.87061209326089,0,0,False,False,False,False
53,23.29769436825934,1,0,False,False,True,False
37,67.47277852704835,0,0,False,False,False,False
17,80.36445245059878,1,1,False,False,False,False
50,95.57099224923928,1,1,False,False,True,False
58,54.01089365028688,0,0,False,False,False,False
35,52.48241097485547,0,1,False,False,False,False
55,67.10828507045132,0,1,False,False,False,False
58,112.57516930553057,0,0,False,False,False,False
27,40.94198168002809,1,0,False,False,False,True
37,78.95053841754253,0,0,False,False,True,False
4,94.89176404785196,1,0,False,False,True,False
13,37.731125352264485,0,0,True,False,True,False
57,107.04051699420998,1,0,False,False,False,False
56,34.46549020069769,0,0,False,False,True,False
3,20.834973751376967,0,0,False,False,False,True
49,106.87572305365872,1,0,False,False,True,False
42,37.260911290227455,1,1,False,False,True,False
13,27.17105208849327,0,0,False,False,True,False
18,93.56426600113652,0,0,False,True,False,False
27,101.72592689875228,1,0,True,False,False,True
58,38.02901306156406,0,1,False,False,False,False
69,37.19704018435429,0,0,False,False,False,False
59,29.13088775781608,1,0,False,False,False,True
55,106.3957028115023,0,1,False,True,False,True
6,46.98334532910943,0,0,False,True,False,False
8,83.93908859030017,1,0,True,False,True,False
41,41.04204837415182,0,0,False,False,False,False
12,97.36793464792508,1,0,True,False,True,False
31,87.8775983520429,1,1,False,False,True,False
27,97.28044928617406,1,0,False,False,False,False
32,106.47902219998954,1,0,False,True,True,False
13,76.87691025228773,1,0,False,False,True,False
49,89.62634753005331,1,0,False,True,False,False
5,92.06644545078623,0,1,False,False,True,False
44,78.2553837041994,0,0,True,False,True,False
65,113.7816965232562,0,0,False,False,False,True
62,105.53361303023146,1,0,False,False,True,False
30,49.18231875739673,1,1,False,False,False,False
19,26.24493556667818,0,1,False,True,True,False
7,115.15803094398696,1,0,False,False,False,False
25,84.2803508782876,0,1,False,False,True,False
55,52.35776040395118,1,0,False,False,True,False
63,105.79952227273586,1,0,True,False,True,False
66,109.56512304019184,0,0,False,False,False,False
43,87.80603767876752,0,1,False,False,False,False
61,44.2329811453739,1,0,False,True,False,True
52,83.0779733104932,0,1,True,False,False,False
9,60.13254439412239,1,0,False,True,False,False
20,115.36564509632711,0,1,False,False,True,False
69,31.7462072796384,0,0,False,False,False,False
3,28.46761552426899,1,0,False,True,False,False
55,67.38084349601387,0,0,False,False,False,True
13,77.47556906554044,1,0,False,True,False,False
60,61.92000072707345,0,1,True,False,False,False
46,38.37389258424279,0,1,False,False,True,False
37,117.69710546262608,0,1,False,False,True,False
18,100.29920178671529,1,1,False,False,True,False
45,81.23112888403968,1,0,True,False,False,False
30,64.68342305199286,1,0,True,False,False,True
35,52.70915060016386,0,0,False,True,False,False
60,99.86873709303624,1,1,False,False,False,False
20,43.19011217689149,0,0,True,False,False,True
41,73.19717344964982,0,0,True,False,True,False
46,84.11194650519793,1,0,False,False,False,True
29,92.96066492353424,0,1,False,False,False,False
51,97.61394036915222,0,0,False,False,True,False
28,20.12036139090179,1,0,True,False,False,True
44,21.77044450732372,0,0,False,False,False,True
47,36.41144395957903,1,1,False,False,False,False
29,96.96001512947322,1,0,False,True,False,False
17,85.68223065142101,0,1,False,False,True,False
72,103.8149165376357,1,0,True,False,True,False
25,67.22809643288011,0,0,False,True,False,False
13,38.804109258878576,1,0,False,False,True,False
62,43.76212175604204,1,0,False,True,False,False
21,45.38840109610682,1,1,False,False,True,False
47,82.6244822763033,0,0,True,False,False,False
29,111.69787490185028,1,0,True,False,False,False
68,30.89999898629761,1,0,False,False,True,False
48,49.44640988411602,1,0,False,True,False,False
43,25.155487326625128,1,0,False,True,False,False
33,107.7941563999606,1,1,True,False,False,True
70,38.13258561043132,1,0,True,False,False,False
32,102.6727648396282,0,1,True,False,True,False
38,29.976300403813354,1,0,False,False,False,False
72,44.73513718177428,1,0,False,True,False,False
23,114.72843230897678,0,0,False,True,False,True
45,61.45208293901811,1,0,True,False,False,False
52,39.93501289446863,1,0,False,True,False,True
39,44.52299582316788,1,1,False,False,True,False
57,113.85855957785051,1,0,False,False,True,False
41,69.17906326236681,1,0,False,False,False,False
51,108.63763846243953,0,0,False,False,False,False
2,44.40945724926024,0,0,False,False,False,False
27,69.0119236126782,1,0,False,False,True,False
53,104.00771596877242,1,0,True,False,False,True
22,71.02626462206493,1,0,True,False,False,False
41,38.65110125040597,0,0,True,False,False,True
45,59.60243463023462,1,0,True,False,True,False
44,28.743269749364245,0,1,False,False,False,False
27,39.27543218870396,1,0,False,True,True,False
19,96.84677956641336,0,0,True,False,True,False
65,49.59369676715412,1,0,False,False,True,False
35,119.88448271846312,0,0,False,True,False,True
42,34.15488509878233,1,0,False,False,False,True
67,116.7859924081416,0,0,False,False,False,True
56,112.67128453077731,0,1,False,False,True,False
32,93.74894844599194,1,0,False,False,False,False
55,70.53320333358803,1,0,False,False,False,False
14,103.01389022766536,0,1,False,False,True,False
9,115.34358247578352,1,1,False,True,False,False
27,75.3400026833415,0,1,False,False,False,True
59,49.62557533167841,0,0,False,False,False,False
44,68.70160405162395,0,0,False,False,False,False
56,52.859216302805486,0,0,False,False,False,False
48,54.59724878070259,1,0,False,False,False,True
49,97.68603268982814,0,0,False,False,False,False
72,85.46214957970551,0,0,True,False,True,False
3,73.64295458983578,0,0,True,False,False,False
6,109.03144562136512,1,0,False,False,True,False
50,23.16150112712421,1,0,False,False,True,False
63,30.96281944034397,1,0,True,False,False,False
59,59.59410958139741,1,0,False,False,False,True
67,83.14735671327502,0,1,True,False,True,False
51,55.06492829540186,0,0,False,True,False,False
29,92.92355094683607,1,0,False,True,True,False
46,56.40274692145663,0,0,False,False,True,False
63,62.62809062545349,0,1,False,False,True,False
45,57.30070998785608,1,1,False,False,False,False
20,74.52357183255744,0,0,True,False,False,False
5,74.20353855061182,0,1,False,False,False,False
53,97.8553025518542,0,0,False,True,True,False
43,63.2851106795671,1,0,True,False,True,False
25,111.95306289128324,0,0,False,True,False,True
11,89.37412986983286,1,1,False,False,False,True
55,76.18981030014264,0,0,True,False,False,True
3,107.40565631389788,0,1,False,False,True,False
23,78.07610919522531,0,0,False,True,False,False
9,98.17222659879596,1,0,False,False,False,False
57,57.908672304885215,0,0,True,False,True,False
26,42.3012641411878,1,1,False,False,True,False
39,26.702807903752277,1,0,False,True,False,False
28,74.99789863838643,1,0,True,False,False,False
64,96.82477776463163,1,0,True,False,True,False
11,68.24514703811175,1,1,False,False,True,False
48,63.94482232929203,0,1,False,False,True,False
47,112.43163550074291,1,1,False,False,False,False
54,80.102587748869,0,0,False,True,False,False
5,82.77327355622657,0,0,False,False,False,False
15,92.2461310338954,1,0,True,False,True,False
65,95.0523980696749,1,1,False,False,False,False
68,99.81829895748427,1,1,True,False,False,False
20,119.19266183081108,0,0,False,False,False,False
66,78.52203293909552,0,1,True,False,True,False
60,105.18879824703832,1,0,False,False,False,True
57,39.97282801112365,0,1,False,False,False,False
56,80.9505122449431,0,1,True,False,True,False
9,30.021134905052453,0,0,False,True,False,False
12,119.96732052420924,1,0,False,True,True,False
31,37.4410543216415,0,1,False,False,False,False
29,72.00899376058344,0,1,False,False,False,False
66,95.65526600578164,0,0,True,False,False,True
7,48.51331751807087,0,0,False,False,False,False
68,70.92452505028751,0,1,False,False,True,False
45,113.3413320449555,0,0,False,False,False,True
62,27.98310665628734,1,0,True,False,False,True
